,ERR594391,ERR594354,ERR594389,ERR599121,ERR599118,ERR594392,ERR594380,ERR594404,ERR599023,ERR594415,ERR599122,ERR594364,ERR594355,ERR594379,ERR599110,ERR599133,ERR599146,ERR599017,ERR599126,ERR594407,ERR599005,ERR599165,ERR594353,ERR598984,ERR594382,ERR594377,ERR594412,ERR594362,ERR594359,ERR599148,ERR594409,ERR599173,ERR594388,ERR599150,ERR598982,ERR599144,ERR594385,ERR599006,ERR599044,ERR599174,ERR599065,ERR594411
ERR594412__vRhyme_unbinned_329,0,0,0,0,0,0,0,0,0,0,0,0,0.41721115,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594412__vRhyme_unbinned_362,0.1354768,0.8142636,0.44379053,0,1.19475,0.8851785,0,0,0,0.27654874,0,0,3.4006417,0,0,0,0.106646456,0,0,0,0,0,9.991776,0,7.8284855,0,44.647392,0.4357767,11.271454,0,0,0,0,0,0,0,0.5936502,0,0,0,0,0.32022962
ERR594364__vRhyme_unbinned_10,0.090120025,0,0,0,0,2.9192045,0,0,0,0.4967761,0,7.7340045,0,0.21371888,0,0,0,0,0,0,0,0,0,3.9731674,2.5235095,0,0.2981847,0,3.2427835,0,0,0,6.9066067,0,0,0,2.3909335,0,0,0,0,0.26951692
ERR594404__vRhyme_bin_104,0,0,0,0,0,0,0,51.37439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6248994,0,0,0,0,0,0,0,0,0,0,2.5872948,0,0,0,0,0,0
ERR594377__vRhyme_unbinned_418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.381586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594409__vRhyme_unbinned_44,0,0,0,0,0,0,0,0,0,0,1.0456944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.936457,0,0,0,0,0,0,0,0,0,0,0
ERR594353__vRhyme_unbinned_439,0,0,0.31528428,0,0,0,0,0.17895667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.863307,0,0,0,0,0.37653118,0,0,0,0,0,0,0,0.07276495,0,0,0,0,0,0
ERR594404__vRhyme_unbinned_83,0.23283447,0,0.78929704,0,0,0,0.10222222,29.627302,0,1.2277551,0,0,0,0.07337868,0,0,0,0,0,0,0,0,0.120997734,0,0.8182313,0,0.9454875,1.3497505,0,0,0,0,0,0,0,0.9198186,0,0,0,0,0,0
ERR599122__vRhyme_unbinned_98,0,0,0.24451107,0,0,0,0,0,0,0,21.091173,0,0,0,0,0,0,0,0,0,0,0,0.145578,0,0,0,0,0,0,0,2.3949387,0,0,0,0,0,0,0,0,0,0.07733004,0
ERR594354__vRhyme_unbinned_431,0,12.664501,0,0,0,0.11021279,0,0,0,0,0,0,5.6886563,0,0,0,0,0,13.411686,0,0,0,0,0,0,0,0,0,0,10.097317,0,0,0,0.07673231,0,0,0,2.6235802,0,0,0,0
ERR594412__vRhyme_unbinned_86,0.07913111,6.9696794,0,0,0.07770882,15.70856,0,0,0.26570985,0.16550298,0,19.49457,4.569757,1.2294414,0.57370055,0.26971814,0.40490043,0,6.8295836,0,4.558702,0,0.571955,36.297516,2.957202,0,21.017649,0,5.137833,2.1541247,0,0,6.5517845,1.1883243,0,0,15.460112,0.41039565,0,0,0,0.8177528
ERR594353__vRhyme_unbinned_346,0,1.0272667,0,0,0,0.67027736,0,0,0,0,0,0,1.8628256,0.06499206,0,0,0,0,0,0,0,0,16.614996,0,0.09795499,0,0,0,0,0,0,0,0.07283593,0,0,0,0,0,0,0,0,0
ERR594404__vRhyme_unbinned_778,0,0,0,0,0,0,0,48.16657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4918246,0,0,0,0,0,0,0,0,0,0,1.3229079,0,0,0,0,0,0
ERR594389__vRhyme_unbinned_224,0,0,4.7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.522427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR598984__vRhyme_unbinned_272,0,0,0,0,0,0,0,0,0.65732116,0,0,0,0,0,0,0,0,0,0.39587134,0,4.094575,0,0,29.339895,0,0,0,0,0,0,0,0,0,0.09332693,0,0,0,0,0,0,0,0
ERR594364__vRhyme_unbinned_681,0,0,0,0,0,0,0,0,0,0,0,19.87642,0,0,0,0,0,0,0,0,0.24527206,0,0,12.209279,0.07680911,0,0,0,0.33747786,0,0,0,21.171978,0,0,0,0,0,0,0,0,0
ERR594412__vRhyme_unbinned_484,7.50055,29.834217,3.2226777,0,0,13.919708,0.062793724,0,0,6.391561,0,48.381462,29.492651,1.9864013,0,0,0,0,1.0740926,0,0.24427557,0,9.30217,7.465853,2.7631238,0,35.511948,2.79942,2.1872814,0.6152385,0,0,76.84071,0,0,0,4.772423,0,0,0,0,5.5362463
ERR594364__vRhyme_bin_44,4.3963437,22.883026,2.8618593,0,0,12.548257,0,0,0,6.087259,0,24.593193,20.517614,2.2554593,0,0,0,0,1.2065008,0,0.36044326,0,10.153519,12.080447,9.016552,0,10.007685,2.4017787,9.102619,1.9638612,0,0,43.78698,0.07611544,0,0,10.651062,0.27599016,0,0,0,11.725263
ERR599133__vRhyme_unbinned_218,0,0,0,0,0,0,0,0,2.883117,0,30.324392,0,0,0,1.926407,14.94457,0,6.6688313,7.625259,0,18.401657,3.1279879,0,3.468944,0,0,0,0,0,25.103613,0,0,0,0.44362885,0,0,0,0.4358178,204.91634,5.140128,14.18483,0
ERR594385__vRhyme_unbinned_415,0.45697898,0.97188586,0,0,0,28.202961,0,0,0.235819,0.40365413,0,2.0184832,2.016996,0.46321082,0.08561716,0,0.079172865,0,0.72714394,0,0.15459245,0,0,2.077119,8.795411,0,0,0.10537498,12.615466,1.2191771,0,0,0.8971036,1.5618582,0,0,45.714893,0.9614758,0,0,0,2.973727
ERR594379__vRhyme_unbinned_4,1.8070216,5.435182,0.77045333,0,0.18768077,2.0310128,0,0,0,1.337476,0,5.279889,3.6750093,20.07703,0,0.12551187,0,0,1.6085737,0,0.14822027,0,2.6533031,4.892214,1.1692106,0,2.0688124,0.68345696,1.3328942,0.784485,0,0,3.1154606,0,0,0,6.1050944,0.34323186,0,0,0,0.33149108
ERR599126__vRhyme_unbinned_31,0,12.675909,0,0,0,0,0,0,0,0,0,0,7.256772,0,1.2173913,0,0,0,15.054494,0,0.6458943,0,0,0,0,0,0,0,0,39.905167,0,0,3.9570007,0,0,0,0,0.1606088,0.37214625,0,0,0.09871747
ERR599121__vRhyme_unbinned_34,0,0,0,35.57484,0,0,0,0,0,0,0.27759174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.734784,0,0,0,0,0.07527664,0,0,0,0,0,0,0,0,0,0,0
ERR594391__vRhyme_bin_79,4.5057774,0,5.3953047,0,0,0,0,0,0,3.5634851,0,0,0,0,0,0,0,0,0,0,0,0,0.15528987,0,0,0,0,5.406559,0,0,1.9907494,0,0,0,0,0,0,0,0,0,0,0.3465803
ERR594382__vRhyme_unbinned_164,15.484117,5.200486,6.388281,0,0,12.138166,0,0,0,21.126919,0,14.409257,5.6525307,3.3312054,0,0,0,0,0.4135887,0,0.11863505,0,6.4141207,4.349901,11.514592,0,9.654583,5.2036023,11.562776,0.5530476,0.34594923,0,23.448397,0,0,0,10.308253,0.49506003,0,0,0,5.6999545
ERR594385__vRhyme_unbinned_989,0,0,0.15296032,0,0,11.746464,0,0,0,0,0,0,0.074790336,0,0,0,0,0,0,0,0,0,0,0,8.654901,0,0.76079607,0.39610714,9.176681,0,0,0,0,0,0,0,11.7453375,0,0,0,0,0
ERR594411__vRhyme_unbinned_414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3478878,0,0,0,19.429358
ERR594411__vRhyme_unbinned_559,2.702523,0.60859793,0.44414195,0,2.7605495,0,0,0,0,10.556618,0,0.40374815,7.998069,14.777676,0,0,0,0,0.19272532,0,0,0,0,0.2632562,0,0,1.3658868,0.33204597,0,0.42875683,0,0,2.4322708,0,0,0,0,1.5913451,0,0,12.782741,26.52341
ERR594382__vRhyme_unbinned_35,4.468078,3.6706889,6.721369,0,0,23.878895,0,0,0,1.8526766,0,0,10.420579,0,0,0,0,0,0,0,0,0,0.12944274,0,6.1198993,0,0,3.341597,8.215665,0.5242431,0,0,0,0.26042125,0,0,13.551777,0,0,0,0,3.5660377
ERR594379__vRhyme_unbinned_969,0,0,0,0,0,0,0,0,0,0,0,0,0.281866,15.362102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5408405,0,0,0,0,0,0,0,0,0
ERR594359__vRhyme_unbinned_527,0,0,0.57006395,0,0,8.008684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.32936,0,0,0.7174548,16.09205,0,0,0,0,0,0,0,10.320676,0,0,0,0,0
ERR594404__vRhyme_unbinned_866,0.20896757,0,0,0,0,0,0,71.63682,0,0,0.23748192,0,0,0,0,0,0,0,0,0,0,0,0,0,6.943729,0,0,0,0,0,0,0,0,0,0,1.3651767,0,0,0,0,0,0
ERR594379__vRhyme_unbinned_627,18.158129,0.88536656,7.86527,0.762053,0,0,0,0,0.55033493,31.620342,0.67827153,0,0.77186525,17.871687,0,2.012737,0.4748561,5.703274,1.6589301,0,0,0,4.355222,0.6156241,0,17.862156,0,1.6294934,0,2.466459,0,0.6076045,0.21030286,0.7260119,0,0,0.92112464,4.8685727,0,6.2374754,0,0.28691387
ERR594364__vRhyme_unbinned_100,0.16426392,1.6523299,0,0,0.22725369,1.2786385,0,0,0,0,0,20.634983,1.4752048,0.09499312,0,0,0,0,0,0,0,0,0,2.95699,0,0,1.3651971,0,0,0,0,0,36.134712,0,0,0,0,0,0,0,0.08374708,0.74080276
ERR594412__vRhyme_unbinned_467,0,0.2920952,0,0,105.27603,0.4307478,0,0,0,0,0,1.4271318,0.75171167,0,0,0,0,0,0.17537569,0,0,0,0.3286108,1.1437209,0.22463618,0,13.897122,0,0.34912118,0.37262514,0,0,1.382584,0.47070158,0,0,0.66208243,0.090340555,0,0,86.57029,0.16900323
ERR594379__vRhyme_unbinned_434,0,0,0,0,0,0,0,0,0,0,0,0,0,165.65714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9771473,0,0,0,0.8771304,0,0,0,0,0
ERR599150__vRhyme_bin_5,0,0,0.6793963,0,0,0,0,0,13.078028,0,0,0,0,0,13.690169,2.0631008,22.985825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.400838,0,22.719282,7.8337364,0,0,0.36960292,0,0,0,0
ERR594354__vRhyme_unbinned_96,6.623992,27.285954,2.6149194,0,0,13.718666,0,0,0,2.1838877,0,18.361223,32.347614,0.9874832,0,0,0,0,1.233955,0,0.13256048,0,13.34039,3.7728496,2.0812333,0,5.452621,3.3260248,1.1638945,1.6322244,0,0,39.259743,0,0,0,1.8618952,0.15885417,0,0,0,18.77016
ERR594412__vRhyme_unbinned_1087,1.8765259,1.3868544,0.56694835,0,0,0,0.23192488,0,0,8.169578,0,1.1707042,2.2384977,0.34732395,0,0,0,0,0,0,0,0,2.6933334,0.38169014,0.1028169,0,19.72432,0.3716432,0.14788732,0,0,0,4.1102347,0,0,0,1.4397184,0,0,0,0,1.8461033
ERR594359__vRhyme_bin_29,0,0,0.974325,0,0.27888435,1.5173709,0,0,0,0,0,0,0,0,2.3818433,0,9.652438,0,0,0,0,0,0.7296644,0,16.016363,0,1.7556272,0.11193944,23.508305,0,0,0,0,0.28871396,0,0,0.41300157,0.13531172,0,0,0,0
ERR594385__vRhyme_unbinned_864,0,0,0,0,0,0.73680145,0,0,0,1.1618971,0,0.2996949,0.72289807,1.2232649,0,0,0,0,0,0,0,0,0,0.18564864,0.46746224,0,0,0,0.9179315,0,0,0,2.930174,0,0,0,13.236782,0,0,0,0,1.9776773
ERR594355__vRhyme_unbinned_250,20.629957,17.639288,24.962189,0,0,6.477352,0,0,0,43.88025,0,0,79.01021,4.434001,0,0,0,0,0.3434098,0.11333592,0,0,1.9260303,0,8.100019,1.5352838,0,16.091757,6.0408244,4.99096,3.9276826,0,3.2080092,0,0,0,5.217049,4.645704,0,0,0,221.1528
ERR594388__vRhyme_unbinned_603,0,0.21160007,0.17509694,0,0,3.2120216,0,0,0,0.6373293,0,25.551088,0.74127465,0,0,0,0,0,0,0,0.13024785,0,2.6778789,6.1374135,1.936773,0,0.47951442,0.27448997,2.7698534,0,0,0,20.05033,0,0,0,0.4642556,0,0,0,0,0.089445285
ERR594409__vRhyme_unbinned_121,0,0,0,0,0,0,0,0,0,0,0.14310165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4341542,0,0.1620234,0,0,11.51374,0,0,0,0,0,0,0,0,0,0,0
ERR594364__vRhyme_unbinned_411,0,0.21727416,0,0,0,0.7123718,0,0,0,0,0,10.586221,0.3613876,0.18797246,0,0,0,0,0,0,0,0,0.36726293,3.644076,0,0,0.40378714,0,0,0,0,0,12.848402,0,0,0,0,0,0,0,0,0.65477884
ERR594392__vRhyme_unbinned_556,0.5351331,0,0.15051775,0,0,12.352996,0,0,0,0,0,0,0,0,0,0,0,0,0.11991494,1.172892,0,0,0,0,0,0.98382026,0,0.06203772,0,0,0,0,2.5384614,0,0,0,0,0,2.103273,0,0,0
ERR594362__vRhyme_unbinned_53,7.4208035,0,5.39998,0,0,3.1417153,0,0,0,5.278496,0,0.08230534,0,0.44330406,0,0,0,0,0,0,0,0,0.08230534,0,2.7648277,0,0,5.9854927,1.5006415,0,0.6499556,0,0.5091286,0,0,0,2.3285306,0,0,0,0,0.14122175
ERR594355__vRhyme_unbinned_628,3.2786036,5.497142,6.156099,0,0,20.495295,0,0,0,1.7075015,0,0,16.716383,0,0,0,0,0,0,0,0,0,0.28467155,0,5.1865273,0,0.05777856,2.8744173,6.3537946,0.8708997,0,0,0,0.10333304,0,0,10.899745,0.24588867,0,0,0,5.744965
ERR594409__vRhyme_unbinned_18,0,0,0,0,0,0,0,1.0121588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1109978,0,0,0,0,16.36092,0,0,0,0,0,0,0,0,0,0,0
ERR594404__vRhyme_bin_73,1.572975,0,3.6229155,0,0,0,0,71.21061,0,2.5406117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.061486,7.2498817,0,4.497783,0,0,6.526028,0,0,0,0,9.272207,0,0,0,0,0,0
ERR599148__vRhyme_unbinned_213,0.37817448,1.8502159,0.18721567,0,0,0.20840771,0,0,0,1.938209,0,0,12.910279,0,0,0,0,0,0,0,0,0,0,0,0.090296574,0,0.0830406,0.090987615,0.15122372,9.133371,0,0,0,0,0,0,0.56262594,0,0,0,0,0
ERR599122__vRhyme_unbinned_41,0,0,0,0,0,0,0,0.29052982,0,0,15.618773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.7567,0,0,0,0,0,0,0,0,0,0,0
ERR599044__vRhyme_unbinned_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.718384,0,0,0
ERR594391__vRhyme_unbinned_776,9.957982,0,0.13996847,0,0,0.06956683,0,0,0,9.385678,0,0,0,3.0186439,0,0,0,0,0,0,0,0,0.23838234,0,0,0,0,0.46971524,0,0,0,0,0.11251275,0,0,0,0.14080326,0,0,0,0,0
ERR594411__vRhyme_unbinned_202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85665214,0,0,0,0.6778363,0,0,0,0,0,0,0,0,5.3407884,0,0,0,16.522505
ERR594388__vRhyme_unbinned_199,2.502534,5.4269557,1.7562248,0,0,6.4719796,0,0,0,3.113184,0,19.129637,4.7678294,2.0984943,0,0,0,0,0.13683437,0,0,0,4.373485,3.520896,1.0540581,0,4.2846127,1.3905987,0.6963643,0.121116415,0,0,37.117737,0,0,0,3.1029012,0,0,0,0,2.933162
ERR594389__vRhyme_unbinned_676,0.45742914,0,7.19907,0,0,0,0,0,0,0.23405668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.060784,0,0,0,0.46224535,0,0,0,0,0,0,0,0,0,0
ERR594411__vRhyme_unbinned_588,0.91348195,1.7977707,0,0,0,3.267516,0,0,0,1.1477354,0,0.22381458,9.146497,16.079884,0,0,0,0,0,0,0,0,0.39118895,0,0.8886235,0,0,0,1.191702,0.1408351,0,0,4.1799364,0,0,0,11.344126,0.25672328,0,0,0,15.155786
ERR594412__vRhyme_unbinned_471,0,0,0.1586142,0,2.4118328,0,0.9499494,0,0,0.08874584,0,0.14118327,3.6317084,0,0,0,0,0,0,0,0,0,0.93432665,0.08621438,0.28836975,0,59.18733,0.11760452,0.3379864,0,0,0,1.0104152,0,0,0,0,0,0,0,1.7812816,0
ERR594388__vRhyme_unbinned_52,1.9880037,0,3.501901,0,0,0,0,0,0,0,0,0.21306074,0.10669933,0,0,0,0,0,0,7.797077,0,0,0.6817606,0,0,0,0,1.6809157,0,0,0,0,10.163217,0,0,0,0,0,3.6592042,0,0,0.68100023
ERR599118__vRhyme_unbinned_6,0,0,0,0,28.258398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45334482,0,0,0,0,0.079911955,0,0,0.2637573,0,0,0,0,0,0.070150256,0,0,0,0,0,0,0,64.405396,0
ERR594377__vRhyme_unbinned_687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67036,0,0,0,0,0,0,0,0,0,0,0.09870228,0,0,0,0,0
ERR594407__vRhyme_unbinned_44,0,0,0,0,0,5.474508,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2887535,0,0,6.225117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116776004,0,0,0
ERR599133__vRhyme_unbinned_226,0,0,0,0,0,0.75898755,0,0,0,0,0,0,0,66.456856,0,13.781378,0,0,0,0,0.19511856,0,0.5198526,0.77894443,0.66998124,0,0,0,0.7365274,0,0,0,1.0930394,0,0,0,0.30964467,0,0,0,0,0
ERR594409__vRhyme_unbinned_215,0,0,0.08854311,0.1239278,0,0,0,0,0,0,0.10486824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375527,0,0.21816762,0,0,26.3718,0,0,0,0,0,0,0,0,0,0,0
ERR594404__vRhyme_unbinned_489,0,0,0.77026653,0,0,0,0,20.006685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12043829,0,0.45528832,0.12043829,0,1.4026372,0,0,9.724858,0,0.3062494,0,0,0,0,0,0,0,0,0
ERR594353__vRhyme_unbinned_1157,0,0,0,0,1.3022524,0.1290352,14.759803,0,0,0,0,0,5.200529,0,0,0,0,0,0,0,0,0,88.97086,0,0,0,70.83317,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4984045,0
ERR599133__vRhyme_unbinned_232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.298828,0,0,0,0,0,0,0,1.3546013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594385__vRhyme_unbinned_192,0.35537612,10.033217,0.08534342,0,0,10.711979,0,0,0,0.25562143,0,0.3655969,6.668745,0.14513491,0,0,0,0,0.080641866,0,0,0,0.6205029,0.16935813,2.1862223,0,0.79149634,0.21606705,1.5451758,0,0,0,0.33605888,0,0,0,22.624897,0,0,0,0,0.22802535
ERR594355__vRhyme_unbinned_166,0,9.324057,0.20587845,0,0,0.18755461,0,0,0,0.09093075,0,2.2918575,11.790759,0.6157553,0,0,0,0,1.5668211,0,0.0884152,0,2.127658,2.3944128,0.8342645,0,1.2173176,0,1.5439428,8.240275,0,0,4.5148683,0,0,0,1.2308751,0.23389381,0,0,0,1.2991394
ERR594354__vRhyme_unbinned_772,0.1656891,21.688606,0.15245463,0,0,0.50522834,0,0,0,0.6726851,0,0,42.629032,0,0,0,0,0,2.1068285,0,0,0,2.0916772,0.07292157,0,0,0.42110398,0,0.10840096,29.323963,0,0,0.13872659,0,0,0,1.7331183,0.403634,0,0,0,2.9826908
ERR599173__vRhyme_unbinned_56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.405555,0,0.8219421,9.111778,7.7991924,0,0,0,0,0,0
ERR594392__vRhyme_unbinned_318,0.11822289,5.7575984,0.08906079,0,0,8.150124,0,0,0,0.19756298,0,1.7892251,5.5860486,1.5878971,0,0,0,0,1.7828587,0,0,0,1.5831736,2.087007,5.962555,0,1.8825301,0.08344743,7.083242,1.4325027,0,0,3.8800657,0.69934285,0,0,15.718647,0.060035598,0,0,0,2.1286283
ERR594379__vRhyme_unbinned_304,53.90978,0.30893812,16.511688,0,0,0.83796793,0,0,0,32.434452,0,1.5621849,0.8087853,58.60886,0,8.911918,0,2.4365165,0.24117647,0,0.5557678,0,51.352634,3.1716578,0,0,1.7491978,4.362949,0.0776165,0.7123759,0,0.13048129,0.76890755,0.11535523,0,0,0.29037434,1.397861,0,3.7884645,0.7608098,1.9572192
ERR594354__vRhyme_unbinned_1025,0.71736884,19.107704,0.401487,0,0,6.7599134,0,0,0,1.0178645,0,0,20.736885,0,0,0,0,0,0.49173895,0,0,0,0,0,1.3180504,0,0.28066915,0.5204461,0.9829616,0.12546468,0,0,0.13703015,0,0,0,12.831887,0.09789343,0,0,0,11.68577
ERR594404__vRhyme_unbinned_811,0,0,0,0,0,0,0,21.342836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59439623,0,0,0,0,0,0.63077205,0,0,0,0,0,0,0,0,0,0,0
ERR594411__vRhyme_unbinned_137,2.043032,2.7118127,1.9396223,0,0,2.2783754,0,0,0,3.0138416,0,0.64684445,4.9827943,0.24533062,0,0,0,0,0,0,0,0,3.4057188,0.20019624,0.6876686,0,0.62567896,2.6033921,0.55808246,0,0.13207415,0,2.4202964,0,0,0,3.9648526,0.59880155,0,0,0,44.24936
ERR594388__vRhyme_unbinned_680,0,0.5349564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56205004,0,0,0,0,0.079291396,0,0,0,0,0,0.6911709,0,0,14.722622,0,0,0,0,0,1.0674498,0,0,0
ERR594382__vRhyme_unbinned_184,0.31066993,1.0151384,1.0285505,0,0,11.042494,0,0,0,1.8119646,0,1.1839187,1.1333909,2.2773387,0,0,0.10324679,0,0,0,0,0.13830423,2.4980414,0.19208552,23.77538,0.15443861,2.6839519,0.8946285,26.041298,0,1.8854657,0,3.7038045,0.15709448,0,0,46.67618,0,0,0,0,0.60500634
ERR598984__vRhyme_unbinned_140,0,0,0,0,0,0.20008051,0,0,0.08011272,0,0,3.1317432,0.26529792,5.334038,0,0.6136272,0,0,0.20903784,0,1.4974838,0,0,10.592592,0.11030596,0,0.14009662,0,0.26409018,1.1469405,0,0,0.727657,0.30002013,0,0,2.3123994,0.3592995,0,0,0,0
ERR594364__vRhyme_unbinned_221,0.07455013,0.8199758,0,0,0,0,0,0,0,0,0,14.239529,6.1887946,0,0,0,0,0,0.9698321,0,1.0225314,0,0,25.039392,0,0,0,0.06094057,0,2.7740815,0,0,18.248526,0,0,0,0,0,0,0,0,0.11220323
ERR594359__vRhyme_unbinned_303,0,0,0.68547046,0,0,3.1398544,0,0,0,0,0,0,0,0,0.17679399,0,0,0,0,0,0,0,0,0,8.870225,0,1.8658725,0.79651797,11.739076,0,0,0,0,0,0,0,0.2994101,0,0,0,0,0
ERR594411__vRhyme_unbinned_52,0.56120276,0,0.38118592,0,0,1.6908406,0,0.081983455,0,0.2248972,0,0.5698222,0.27319562,0.06390251,0,0,0,0,0,0,0,0,0.86902463,0.12983604,0.4004062,0,1.7919453,0.45811662,0.3226334,0,0,0,2.596473,0,0,0,0.9581414,0.8182989,0,0,0,21.373854
ERR599133__vRhyme_unbinned_121,0,0,0,0,0,0,0,0,0,0,0,0,0,11.229934,0,156.00761,0,0,0,0,2.895753,0,0,1.0517148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594385__vRhyme_unbinned_698,0,0,0.17051229,0,0,5.3336945,0,0,0,0.51103705,0,0,0,14.70404,0,0,0,0,0,0,0,0,0,0,1.7212828,0,0.060391504,0,1.3037068,0,0,0,0.4114952,0,0,0,28.497044,0,0,0,0,0.627905
ERR594362__vRhyme_unbinned_400,14.439167,0.19221093,24.001308,0,0,0,0,0.21203582,0,25.318708,0,0,0.30341148,0.23608735,0,0,0,0,0,0,0,0,0.8365704,0,0.2075073,0,0.63922715,19.304216,0,0,3.339036,0,0.25883064,0,0,0,0.18013485,0,0,0,0,1.3005937
ERR594362__vRhyme_unbinned_272,0,0,7.3914466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.066399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18210296
ERR594412__vRhyme_bin_141,0,0.124417126,0,0,0.6939259,0.19248116,0,0,0,0,0,0,2.1324282,0,0,0,0,0,0,0,0,0,0.49737805,0,0,0,43.634438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594385__vRhyme_unbinned_176,0,0,0,0,0.2005763,0.3970281,0,0,0,0,0,0.22119893,0,0,0,0,0,0,0,0,0,0,0,0.616532,0.06836545,0,3.464885,0,0.4793491,0,0,0,0,0,0,0,15.755579,0,0,0,0,0
ERR594353__vRhyme_unbinned_1052,0,0,0,0,0,0,0,0,0,1.1740603,0,0,0,0,0,0,0,0,0,0,0,0,28.961235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594412__vRhyme_unbinned_960,0,0,0,0,0,0,0.17635567,0,0,0,0,0,0.48989886,0,0,0,0,0,0,0,0,0,2.8572984,0,0,0,21.17507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594359__vRhyme_unbinned_307,0,0,1.6581556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08130432,0,0,0,0,0,0,0,6.002765,0,0,2.9571931,8.305681,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594412__vRhyme_unbinned_1096,0,0,0,0,0.93223315,0.07225857,0,0,0,0,0,1.6160531,2.1778147,0,0,0,0,0,0,0,0,0,0,0.6840152,0.484523,0,40.372425,0,0.40962797,0,0.32223415,0,5.9627967,0,0,0,0,0,0,0,0,0
ERR594379__vRhyme_bin_129,5.129908,0,0.7718997,0,0,0,0,0,0,4.1058054,0,0,0.37718675,10.403039,0,0,0,0,0,0,0,0,4.571984,0,0,0,0,0.16327588,0,0,0,0,0.10159388,0,0,0,0,0,0,0,0,0.42503563
ERR598984__vRhyme_unbinned_244,0,0,0,0,0,0,0,0,0,0,0,7.3828187,0,0,0,0,0,0,0,0,0,0,0,4.864207,0,0,0,0,0,0,0,0,20.654623,0,0,0,0,0,0,0,0,0
ERR594412__vRhyme_unbinned_113,0.5835835,0,1.1750557,0,2.272493,0.13345648,0,0,0,0.71919495,0.55991685,0.081851766,0.44608635,0,0,0,0,0,0,0,0,0,1.0673054,1.0442545,0,0.1928346,15.870892,0.55410606,0,0,1.9422766,0,0.29900715,0.119064115,0,0,0,0.19279613,0,0,5.3748555,0.43484953
ERR594411__vRhyme_unbinned_253,8.310298,0.60246325,13.587274,0,0,0.717961,0.37926787,0,0,19.69114,0,1.3160452,4.9529934,1.4244269,0,0,0,0,0,0,0,0,1.0977079,0,0.08655491,14.289565,5.6138897,19.873417,0,0,4.041054,0,5.9088607,0,0,0,0.17769416,0.89052343,0,0,0,67.909615
